id	url	title	town	area	description	NRIS_no	nara_cat	long-lat
LC_HABS_HAER_ny2301	https://www.loc.gov/item/ny2301	New York State Barge Canal, Knowlesville Road Lift Bridge, Knowlesville Road, Ridgeway, Orleans County, NY	Ridgeway,  Orleans County,  NY	Orleans County,  NY	HAER NY-494 ; Building/structure dates: 1909-1910 Initial Construction ; Building/structure dates: 1975 Subsequent Work ; Building/structure dates: 1985 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.3105148, 43.2424883
LC_HABS_HAER_ny2302	https://www.loc.gov/item/ny2302	New York State Barge Canal, Culvert Road , Northwest of Telegraph Road and Route 31 merger, Ridgeway, Orleans County, NY	Ridgeway,  Orleans County,  NY	Orleans County,  NY	HAER NY-495 ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.340411, 43.235286
LC_HABS_HAER_ny2303	https://www.loc.gov/item/ny2303	New York State Barge Canal, Guard Gate 15 (Medina), West of Bates Road bridge, Medina, Orleans County, NY	Medina,  Orleans County,  NY	Orleans County,  NY	HAER NY-496 ; Building/structure dates: 1914 Initial Construction ; Building/structure dates: 1958 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.370767, 43.2300796
LC_HABS_HAER_ny2304	https://www.loc.gov/item/ny2304	New York State Barge Canal, Waste Weir (Medina), West of Bank Street Bridge, Medina, Orleans County, NY	Medina,  Orleans County,  NY	Orleans County,  NY	HAER NY-497 ; Building/structure dates: 1914 Initial Construction ; Building/structure dates: 1984 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.3827555, 43.221644
LC_HABS_HAER_ny2305	https://www.loc.gov/item/ny2305	New York State Barge Canal, Medina Terminal, Manilla Place at Terminal Park on the south bank of the canal, Medina, Orleans County, NY	Medina,  Orleans County,  NY	Orleans County,  NY	HAER NY-498 ; Building/structure dates: 1916 Initial Construction ; Building/structure dates: 1917 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.3847061, 43.2210889
LC_HABS_HAER_ny2306	https://www.loc.gov/item/ny2306	New York State Barge Canal, Prospect Avenue Lift Bridge, Prospect Avenue, Medina, Orleans County, NY	Medina,  Orleans County,  NY	Orleans County,  NY	HAER NY-499 ; Building/structure dates: 1914-1915 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.3918991, 43.2256184
LC_HABS_HAER_ny2307	https://www.loc.gov/item/ny2307	New York State Barge Canal, Guard Gate 16 (Middleport), Approximately 2.0 miles west of Fruit Avenue, Ridgeway, Orleans County, NY	Ridgeway,  Orleans County,  NY	Orleans County,  NY	HAER NY-500 ; Building/structure dates: 1913 Initial Construction ; Building/structure dates: 1915 Subsequent Work ; Building/structure dates: 1978 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.4483126, 43.2188433
LC_HABS_HAER_ny2308	https://www.loc.gov/item/ny2308	New York State Barge Canal, Middleport Terminal, West of North Main Street on north bank of canal, Middleport, Niagara County, NY	Middleport,  Niagara County,  NY	Niagara County,  NY	HAER NY-501 ; Building/structure dates: 1917 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.477303, 43.2127799
LC_HABS_HAER_ny2309	https://www.loc.gov/item/ny2309	New York State Barge Canal, Main Street Lift Bridge (Middleport), Main Street, Middleport, Niagara County, NY	Middleport,  Niagara County,  NY	Niagara County,  NY	HAER NY-502 ; Building/structure dates: 1914-1915 Initial Construction ; Building/structure dates: 1971 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.476625, 43.213091
LC_HABS_HAER_ny2310	https://www.loc.gov/item/ny2310	New York State Barge Canal, Waste Weir (Middleport), Near Carolyn Street on the south bank of the canal, Middleport, Niagara County, NY	Middleport,  Niagara County,  NY	Niagara County,  NY	HAER NY-503 ; Building/structure dates: 1912 Initial Construction ; Building/structure dates: 1977 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.4796547, 43.211876
LC_HABS_HAER_ny2311	https://www.loc.gov/item/ny2311	New York State Barge Canal, Royalton Terminal, Bolton Road, Royalton Center, Niagara County, NY	Royalton Center,  Niagara County,  NY	Niagara County,  NY	HAER NY-504 ; Building/structure dates: ca. 1910 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.5574942, 43.2016219
LC_HABS_HAER_ny2312	https://www.loc.gov/item/ny2312	New York State Barge Canal, Waste Weir (Watsons), 1/4 mile west of Peet Street, Royalton Center, Niagara County, NY	Royalton Center,  Niagara County,  NY	Niagara County,  NY	HAER NY-505 ; Building/structure dates: 1908 Initial Construction ; Building/structure dates: 1974 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.5092159, 43.2130108
LC_HABS_HAER_ny2313	https://www.loc.gov/item/ny2313	New York State Barge Canal, Waste Weir (Maybees), 0.13 miles west of Bolton Road, Royalton Center, Niagara County, NY	Royalton Center,  Niagara County,  NY	Niagara County,  NY	HAER NY-506 ; Building/structure dates: 1908 Initial Construction ; Building/structure dates: 1973 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.5606186, 43.201573
LC_HABS_HAER_ny2314	https://www.loc.gov/item/ny2314	New York State Barge Canal, Guard Gate 17 (Gasport), 0.40 miles east of Gasport Road, Gasport, Niagara County, NY	Gasport,  Niagara County,  NY	Niagara County,  NY	HAER NY-507 ; Building/structure dates: 1911-1912 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.5681136, 43.2007619
LC_HABS_HAER_ny2315	https://www.loc.gov/item/ny2315	New York State Barge Canal, Hartland Road Lift Bridge, Hartland Road, Gasport, Niagara County, NY	Gasport,  Niagara County,  NY	Niagara County,  NY	HAER NY-508 ; Building/structure dates: 1912-1913 Initial Construction ; Building/structure dates: 1971 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.5759744, 43.1994002
LC_HABS_HAER_ny2316	https://www.loc.gov/item/ny2316	New York State Barge Canal, Gasport Terminal, Gasport and Telegraph roads, Gasport, Niagara County, NY	Gasport,  Niagara County,  NY	Niagara County,  NY	HAER NY-509 ; Building/structure dates: 1908 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.576528357, 43.1993542
LC_HABS_HAER_ny2317	https://www.loc.gov/item/ny2317	New York State Barge Canal, Adams Street Lift Bridge, Adams Street, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-510 ; Building/structure dates: 1917 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.6830236, 43.1787437
LC_HABS_HAER_ny2318	https://www.loc.gov/item/ny2318	New York State Barge Canal, Exchange Street Lift Bridge, Exchange Street, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-511 ; Building/structure dates: 1915 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.6859216, 43.17682
LC_HABS_HAER_ny2319	https://www.loc.gov/item/ny2319	New York State Barge Canal, Halls Waste Weir, West of Exchange Street Bridge, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-512 ; Building/structure dates: 1912 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.6864576, 43.1760155
LC_HABS_HAER_ny2320	https://www.loc.gov/item/ny2320	New York State Barge Canal, Lockport Lower Terminal, West of Exchange Street, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-513 ; Building/structure dates: 1913 Initial Construction ; Building/structure dates: 1917 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.6878486, 43.1754698
LC_HABS_HAER_ny2321	https://www.loc.gov/item/ny2321	New York State Barge Canal, Section 7 Maintenance Sub-Headquarters (Lockport), Access off Exchange Street, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-514 ; Building/structure dates: 1917 Initial Construction ; Building/structure dates: 1940 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.687883, 43.1756188
LC_HABS_HAER_ny2324	https://www.loc.gov/item/ny2324	New York State Barge Canal, Lockport Upper Terminal, Off Genesee Street, Lockport, Niagara County, NY	Lockport,  Niagara County,  NY	Niagara County,  NY	HAER NY-517 ; Building/structure dates: 1913 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.6999424, 43.1658074
LC_HABS_HAER_ny2325	https://www.loc.gov/item/ny2325	New York State Barge Canal, Guard Gate 18 (Pendleton), Access off Bear Ridge Road, Pendleton, Niagara County, NY	Pendleton,  Niagara County,  NY	Niagara County,  NY	HAER NY-518 ; Building/structure dates: 1909 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.7367247, 43.1159036
LC_HABS_HAER_ny2326	https://www.loc.gov/item/ny2326	New York State Barge Canal, North Tonawanda Terminal, North bank of canal near East Niagara Street Bridge, North Tonawanda, Niagara County, NY	North Tonawanda,  Niagara County,  NY	Niagara County,  NY	HAER NY-519 ; Building/structure dates: 1915-1917 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.8742332, 43.0222765
LC_HABS_HAER_ny2327	https://www.loc.gov/item/ny2327	New York State Barge Canal, Tonawanda Terminal, South bank of canal near East Niagara Street, Tonawanda, Erie County, NY	Tonawanda,  Erie County,  NY	Erie County,  NY	HAER NY-520 ; Building/structure dates: 1915-1917 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-78.8743825, 43.0216368
LC_HABS_HAER_ny2328	https://www.loc.gov/item/ny2328	New York State Barge Canal, Lock CS1, 6817 River Road, Cayuga, Cayuga County, NY	Cayuga,  Cayuga County,  NY	Cayuga County,  NY	HAER NY-521 ; Building/structure dates: 1911-1915 Initial Construction ; Building/structure dates: 1966 Subsequent Work ; Building/structure dates: 1927 Subsequent Work ; Building/structure dates: 1940 Subsequent Work ; Building/structure dates: 1943 Subsequent Work ; Building/structure dates: 1941 Subsequent Work ; Building/structure dates: 1990 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.7341183, 42.9480324
LC_HABS_HAER_ny2329	https://www.loc.gov/item/ny2329	New York State Barge Canal, Locks CS2 and CS3, Seneca Street, Seneca Falls, Seneca County, NY	Seneca Falls,  Seneca County,  NY	Seneca County,  NY	HAER NY-522 ; Building/structure dates: 1911-1914 Initial Construction ; Building/structure dates: 1915-1916 Subsequent Work ; Building/structure dates: 1917 Subsequent Work ; Building/structure dates: 1927 Subsequent Work ; Building/structure dates: 1937-1938 Subsequent Work ; Building/structure dates: 1974 Subsequent Work ; Building/structure dates: 1984 Subsequent Work ; Building/structure dates: 1986 Subsequent Work ; Building/structure dates: 1991 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.7877034, 42.9143
LC_HABS_HAER_ny2330	https://www.loc.gov/item/ny2330	New York State Barge Canal, Seneca Falls Terminal, Near the intersection of Waters Street and Souhan Lane, Seneca Falls, Seneca County, NY	Seneca Falls,  Seneca County,  NY	Seneca County,  NY	HAER NY-523 ; Building/structure dates: 1914 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.7974672, 42.9098309
LC_HABS_HAER_ny2331	https://www.loc.gov/item/ny2331	New York State Barge Canal, Lock CS4, Intersection of Locust and Washington streets, Waterloo, Seneca County, NY	Waterloo,  Seneca County,  NY	Seneca County,  NY	HAER NY-524 ; Building/structure dates: 1913-1914 Initial Construction ; Building/structure dates: 1933 Subsequent Work ; Building/structure dates: 1939 Subsequent Work ; Building/structure dates: 1949 Subsequent Work ; Building/structure dates: 1984 Subsequent Work ; Building/structure dates: 1992 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.8637346, 42.9013511
LC_HABS_HAER_ny2332	https://www.loc.gov/item/ny2332	New York State Barge Canal, Waterloo Dam and Tainter Gates, Intersection of Locust and Washington streets, Waterloo, Seneca County, NY	Waterloo,  Seneca County,  NY	Seneca County,  NY	HAER NY-525 ; Building/structure dates: after 1913 Initial Construction ; Building/structure dates: 1937 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.8647591, 42.9018857
LC_HABS_HAER_ny2333	https://www.loc.gov/item/ny2333	New York State Barge Canal, Ithaca Terminal, End of driveway off Taughannock Boulevard, Ithaca, Tompkins County, NY	Ithaca,  Tompkins County,  NY	Tompkins County,  NY	HAER NY-526 ; Building/structure dates: 1913 Initial Construction ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.5124505, 42.4463415
LC_HABS_HAER_ny2334	https://www.loc.gov/item/ny2334	New York State Barge Canal, Ithaca Lighthouses, Cayuga Lake, Ithaca, Tompkins County, NY	Ithaca,  Tompkins County,  NY	Tompkins County,  NY	HAER NY-527 ; Building/structure dates: 1917 Initial Construction ; Building/structure dates: 1927 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.5156566, 42.4643172
LC_HABS_HAER_ny2336	https://www.loc.gov/item/ny2336	New York State Barge Canal, Lock O1, 87 State Street off County Route 57, Phoenix, Oswego County, NY	Phoenix,  Oswego County,  NY	Oswego County,  NY	HAER NY-529 ; Building/structure dates: 1909-1911 Initial Construction ; Building/structure dates: 1912-1915 Subsequent Work ; Building/structure dates: 1911-1912 Subsequent Work ; Building/structure dates: 1943 Subsequent Work ; Building/structure dates: 1949 Subsequent Work ; Building/structure dates: 1956 Subsequent Work ; Building/structure dates: 1958 Subsequent Work ; Building/structure dates: 1991 Subsequent Work ; Building/structure dates: 1980 Subsequent Work ; Building/structure dates: 1987 Subsequent Work ; National Register of Historic Places NRIS Number: 14000860	14000860	https://catalog.archives.gov/id/14000860	-76.300916197, 43.229041468
